system:index,BasinID,area,feature,year,.geo
8_1_000700000000000035bb,6080546500,41030.257568359375,ForestToWater,2009.0,
8_1_0007000000000000362a,6080552520,781840.7064919865,ForestToWater,2009.0,
8_1_0007000000000000362b,6080552360,77674.20709228516,ForestToWater,2009.0,
8_1_00070000000000003659,6080548660,22754.74285888672,ForestToWater,2009.0,
8_1_0007000000000000365a,6080548950,157138.37341308594,ForestToWater,2009.0,
8_1_0007000000000000369f,6080549240,144977.8765258789,ForestToWater,2009.0,
8_1_000700000000000036a0,6080549470,352514.7982788086,ForestToWater,2009.0,
8_1_0007000000000000371f,6080540560,16611.914001464844,ForestToWater,2009.0,
8_1_00070000000000003720,6080540660,131794.77667236328,ForestToWater,2009.0,
8_2_000700000000000035bb,6080546500,6419163.814375095,ForestToBarren,2009.0,
8_2_0007000000000000362a,6080552520,8440510.353017291,ForestToBarren,2009.0,
8_2_0007000000000000362b,6080552360,700608.5623887007,ForestToBarren,2009.0,
8_2_00070000000000003659,6080548660,680862.0269165039,ForestToBarren,2009.0,
8_2_0007000000000000365a,6080548950,1296407.0618877336,ForestToBarren,2009.0,
8_2_0007000000000000369f,6080549240,158908.9536743164,ForestToBarren,2009.0,
8_2_000700000000000036a0,6080549470,4936211.874802055,ForestToBarren,2009.0,
8_2_0007000000000000371f,6080540560,23604.485107421875,ForestToBarren,2009.0,
8_2_00070000000000003720,6080540660,2921925.707763672,ForestToBarren,2009.0,
9_1_000700000000000035bb,6080546500,240045.39392089844,ForestToWater,2010.0,
9_1_0007000000000000362a,6080552520,1009170.109884105,ForestToWater,2010.0,
9_1_0007000000000000362b,6080552360,97745.28582763672,ForestToWater,2010.0,
9_1_00070000000000003659,6080548660,64740.46301269531,ForestToWater,2010.0,
9_1_0007000000000000365a,6080548950,283729.1339111328,ForestToWater,2010.0,
9_1_0007000000000000369f,6080549240,1034195.4718017578,ForestToWater,2010.0,
9_1_000700000000000036a0,6080549470,2591977.7677001953,ForestToWater,2010.0,
9_1_0007000000000000371f,6080540560,76961.06499119179,ForestToWater,2010.0,
9_1_00070000000000003720,6080540660,981458.2650814281,ForestToWater,2010.0,
9_2_000700000000000035bb,6080546500,1.2801198905890252E7,ForestToBarren,2010.0,
9_2_0007000000000000362a,6080552520,1.4079437774039475E7,ForestToBarren,2010.0,
9_2_0007000000000000362b,6080552360,2030562.7691437367,ForestToBarren,2010.0,
9_2_00070000000000003659,6080548660,705345.095703125,ForestToBarren,2010.0,
9_2_0007000000000000365a,6080548950,3430890.3233271576,ForestToBarren,2010.0,
9_2_0007000000000000369f,6080549240,1229760.7347302006,ForestToBarren,2010.0,
