system:index,BasinID,area,feature,year,.geo
28_1_2_00000000000000002704,1080977020,0.0,rivArea,2013.0,
28_1_2_00020000000000002c8c,5080162350,1.3226394623263728E7,rivArea,2013.0,
28_1_2_000600000000000023f1,6080108730,6169838.360949468,rivArea,2013.0,
28_1_2_000600000000000029af,6080099320,3882219.7302234126,rivArea,2013.0,
28_2_00000000000000002704,1080977020,1405077.7026855468,waterArea,2013.0,
28_2_00020000000000002c8c,5080162350,1.7519792673433192E7,waterArea,2013.0,
28_2_000600000000000023f1,6080108730,8977853.038450474,waterArea,2013.0,
28_2_000600000000000029af,6080099320,8475807.54583118,waterArea,2013.0,
29_1_1_00000000000000002704,1080977020,0.0,cl,2014.0,
29_1_1_00020000000000002c8c,5080162350,2223.0,cl,2014.0,
29_1_1_000600000000000023f1,6080108730,1113.0,cl,2014.0,
29_1_1_000600000000000029af,6080099320,598.0,cl,2014.0,
29_1_2_00000000000000002704,1080977020,0.0,rivArea,2014.0,
29_1_2_00020000000000002c8c,5080162350,1.3228477711669203E7,rivArea,2014.0,
29_1_2_000600000000000023f1,6080108730,1.0172571589770269E7,rivArea,2014.0,
29_1_2_000600000000000029af,6080099320,4413714.52813601,rivArea,2014.0,
29_2_00000000000000002704,1080977020,2023456.4357859893,waterArea,2014.0,
29_2_00020000000000002c8c,5080162350,1.758805293295683E7,waterArea,2014.0,
29_2_000600000000000023f1,6080108730,1.6250931648791982E7,waterArea,2014.0,
29_2_000600000000000029af,6080099320,9237007.619715072,waterArea,2014.0,
30_1_1_00000000000000002704,1080977020,0.0,cl,2015.0,
30_1_1_00020000000000002c8c,5080162350,2005.0,cl,2015.0,
30_1_1_000600000000000023f1,6080108730,1441.0,cl,2015.0,
30_1_1_000600000000000029af,6080099320,839.0,cl,2015.0,
30_1_2_00000000000000002704,1080977020,0.0,rivArea,2015.0,
30_1_2_00020000000000002c8c,5080162350,1.2833424888793226E7,rivArea,2015.0,
30_1_2_000600000000000023f1,6080108730,1.127709623869605E7,rivArea,2015.0,
30_1_2_000600000000000029af,6080099320,5658892.445250268,rivArea,2015.0,
30_2_00000000000000002704,1080977020,2839153.3073069854,waterArea,2015.0,
