system:index,BasinID,area,feature,year,.geo
8_1_1_000700000000000036a0,6080549470,6021.796078431373,cl,1993.0,
8_1_1_0007000000000000371f,6080540560,1173.6235294117646,cl,1993.0,
8_1_1_00070000000000003720,6080540660,5229.3725490196075,cl,1993.0,
8_1_2_000000000000000026fe,1080982910,0.0,rivArea,1993.0,
8_1_2_00000000000000002704,1080977020,0.0,rivArea,1993.0,
8_1_2_0000000000000000270b,1081012470,0.0,rivArea,1993.0,
8_1_2_00020000000000002c8c,5080162350,0.0,rivArea,1993.0,
8_1_2_000200000000000037d2,5080166880,0.0,rivArea,1993.0,
8_1_2_000600000000000023f1,6080108730,0.0,rivArea,1993.0,
8_1_2_000700000000000035bb,6080546500,4.820787420683977E7,rivArea,1993.0,
8_1_2_0007000000000000362a,6080552520,6.619312002839312E7,rivArea,1993.0,
8_1_2_0007000000000000362b,6080552360,2.1259494893074546E7,rivArea,1993.0,
8_1_2_00070000000000003659,6080548660,9552246.637830067,rivArea,1993.0,
8_1_2_0007000000000000365a,6080548950,2.420200953429434E7,rivArea,1993.0,
8_1_2_0007000000000000369f,6080549240,3.617805443583865E7,rivArea,1993.0,
8_1_2_000700000000000036a0,6080549470,3.3916984672992304E7,rivArea,1993.0,
8_1_2_0007000000000000371f,6080540560,6541258.724068675,rivArea,1993.0,
8_1_2_00070000000000003720,6080540660,5.0286863080834955E7,rivArea,1993.0,
8_2_000000000000000026fe,1080982910,0.0,waterArea,1993.0,
8_2_00000000000000002704,1080977020,0.0,waterArea,1993.0,
8_2_0000000000000000270b,1081012470,0.0,waterArea,1993.0,
8_2_00020000000000002c8c,5080162350,0.0,waterArea,1993.0,
8_2_000200000000000037d2,5080166880,0.0,waterArea,1993.0,
8_2_000600000000000023f1,6080108730,0.0,waterArea,1993.0,
8_2_000700000000000035bb,6080546500,5.885657127001833E7,waterArea,1993.0,
8_2_0007000000000000362a,6080552520,7.147462907856402E7,waterArea,1993.0,
8_2_0007000000000000362b,6080552360,2.8004198527100552E7,waterArea,1993.0,
8_2_00070000000000003659,6080548660,1.0670630839841357E7,waterArea,1993.0,
8_2_0007000000000000365a,6080548950,2.9566764734374043E7,waterArea,1993.0,
8_2_0007000000000000369f,6080549240,4.5393199848375276E7,waterArea,1993.0,
8_2_000700000000000036a0,6080549470,3.510128294234045E7,waterArea,1993.0,
8_2_0007000000000000371f,6080540560,6908294.5213833675,waterArea,1993.0,
8_2_00070000000000003720,6080540660,5.388626376209429E7,waterArea,1993.0,
9_1_1_000000000000000026fe,1080982910,0.0,cl,1994.0,
9_1_1_00000000000000002704,1080977020,0.0,cl,1994.0,
9_1_1_0000000000000000270b,1081012470,0.0,cl,1994.0,
9_1_1_00020000000000002c8c,5080162350,2322.0,cl,1994.0,
9_1_1_000200000000000037d2,5080166880,5300.0,cl,1994.0,
9_1_1_000600000000000023f1,6080108730,0.0,cl,1994.0,
9_1_1_000700000000000035bb,6080546500,3143.2509803921566,cl,1994.0,
9_1_1_0007000000000000362a,6080552520,5701.898039215686,cl,1994.0,
9_1_1_0007000000000000362b,6080552360,1881.6,cl,1994.0,
9_1_1_00070000000000003659,6080548660,1505.6078431372548,cl,1994.0,
9_1_1_0007000000000000365a,6080548950,2285.9058823529413,cl,1994.0,
9_1_1_0007000000000000369f,6080549240,4698.917647058824,cl,1994.0,
9_1_1_000700000000000036a0,6080549470,5808.796078431373,cl,1994.0,
9_1_1_0007000000000000371f,6080540560,1148.6235294117646,cl,1994.0,
9_1_1_00070000000000003720,6080540660,5090.372549019608,cl,1994.0,
9_1_2_000000000000000026fe,1080982910,0.0,rivArea,1994.0,
9_1_2_00000000000000002704,1080977020,0.0,rivArea,1994.0,
9_1_2_0000000000000000270b,1081012470,0.0,rivArea,1994.0,
9_1_2_00020000000000002c8c,5080162350,8498199.984047085,rivArea,1994.0,
9_1_2_000200000000000037d2,5080166880,1.5734624279053453E7,rivArea,1994.0,
9_1_2_000600000000000023f1,6080108730,0.0,rivArea,1994.0,
9_1_2_000700000000000035bb,6080546500,4.958447242842252E7,rivArea,1994.0,
9_1_2_0007000000000000362a,6080552520,7.095866999986456E7,rivArea,1994.0,
9_1_2_0007000000000000362b,6080552360,2.1961395598181393E7,rivArea,1994.0,
9_1_2_00070000000000003659,6080548660,9437884.027905751,rivArea,1994.0,
9_1_2_0007000000000000365a,6080548950,2.5455436285553575E7,rivArea,1994.0,
9_1_2_0007000000000000369f,6080549240,4.011599869582974E7,rivArea,1994.0,
9_1_2_000700000000000036a0,6080549470,3.3790530301079005E7,rivArea,1994.0,
9_1_2_0007000000000000371f,6080540560,6614376.015493595,rivArea,1994.0,
9_1_2_00070000000000003720,6080540660,5.296384056359863E7,rivArea,1994.0,
9_2_000000000000000026fe,1080982910,0.0,waterArea,1994.0,
9_2_00000000000000002704,1080977020,0.0,waterArea,1994.0,
9_2_0000000000000000270b,1081012470,0.0,waterArea,1994.0,
9_2_00020000000000002c8c,5080162350,8582216.12271896,waterArea,1994.0,
9_2_000200000000000037d2,5080166880,1.7865788351380114E7,waterArea,1994.0,
9_2_000600000000000023f1,6080108730,0.0,waterArea,1994.0,
9_2_000700000000000035bb,6080546500,6.04164064676753E7,waterArea,1994.0,
9_2_0007000000000000362a,6080552520,7.555582852800177E7,waterArea,1994.0,
9_2_0007000000000000362b,6080552360,2.8848360191741094E7,waterArea,1994.0,
9_2_00070000000000003659,6080548660,1.0740731815296367E7,waterArea,1994.0,
9_2_0007000000000000365a,6080548950,3.0979950272568405E7,waterArea,1994.0,
9_2_0007000000000000369f,6080549240,4.92876821999191E7,waterArea,1994.0,
9_2_000700000000000036a0,6080549470,3.52398626212084E7,waterArea,1994.0,
9_2_0007000000000000371f,6080540560,6989280.558169615,waterArea,1994.0,
9_2_00070000000000003720,6080540660,5.649226438993853E7,waterArea,1994.0,
10_1_1_000000000000000026fe,1080982910,0.0,cl,1995.0,
10_1_1_00000000000000002704,1080977020,0.0,cl,1995.0,
10_1_1_0000000000000000270b,1081012470,0.0,cl,1995.0,
10_1_1_00020000000000002c8c,5080162350,2315.0,cl,1995.0,
10_1_1_000200000000000037d2,5080166880,5712.0,cl,1995.0,
10_1_1_000600000000000023f1,6080108730,0.0,cl,1995.0,
10_1_1_000700000000000035bb,6080546500,3155.2509803921566,cl,1995.0,
10_1_1_0007000000000000362a,6080552520,5637.4,cl,1995.0,
10_1_1_0007000000000000362b,6080552360,1874.1019607843136,cl,1995.0,
10_1_1_00070000000000003659,6080548660,917.6078431372549,cl,1995.0,
10_1_1_0007000000000000365a,6080548950,2289.0470588235294,cl,1995.0,
10_1_1_0007000000000000369f,6080549240,4558.368627450981,cl,1995.0,
10_1_1_000700000000000036a0,6080549470,5112.796078431373,cl,1995.0,
10_1_1_0007000000000000371f,6080540560,1139.6235294117646,cl,1995.0,
10_1_1_00070000000000003720,6080540660,5166.780392156863,cl,1995.0,
10_1_2_000000000000000026fe,1080982910,0.0,rivArea,1995.0,
10_1_2_00000000000000002704,1080977020,0.0,rivArea,1995.0,
10_1_2_0000000000000000270b,1081012470,0.0,rivArea,1995.0,
10_1_2_00020000000000002c8c,5080162350,9363387.73890692,rivArea,1995.0,
10_1_2_000200000000000037d2,5080166880,1.9153780968021408E7,rivArea,1995.0,
10_1_2_000600000000000023f1,6080108730,0.0,rivArea,1995.0,
10_1_2_000700000000000035bb,6080546500,5.189650532710774E7,rivArea,1995.0,
10_1_2_0007000000000000362a,6080552520,7.156217269274883E7,rivArea,1995.0,
10_1_2_0007000000000000362b,6080552360,2.1362778555138923E7,rivArea,1995.0,
10_1_2_00070000000000003659,6080548660,7103920.5786286,rivArea,1995.0,
10_1_2_0007000000000000365a,6080548950,2.560642136676624E7,rivArea,1995.0,
10_1_2_0007000000000000369f,6080549240,3.905988658028995E7,rivArea,1995.0,
10_1_2_000700000000000036a0,6080549470,3.331488163752178E7,rivArea,1995.0,
10_1_2_0007000000000000371f,6080540560,6243392.036055262,rivArea,1995.0,
10_1_2_00070000000000003720,6080540660,5.407598868222656E7,rivArea,1995.0,
10_2_000000000000000026fe,1080982910,0.0,waterArea,1995.0,
10_2_00000000000000002704,1080977020,0.0,waterArea,1995.0,
10_2_0000000000000000270b,1081012470,0.0,waterArea,1995.0,
10_2_00020000000000002c8c,5080162350,9448296.670059264,waterArea,1995.0,
10_2_000200000000000037d2,5080166880,2.177729313721086E7,waterArea,1995.0,
10_2_000600000000000023f1,6080108730,0.0,waterArea,1995.0,
10_2_000700000000000035bb,6080546500,6.297349524220784E7,waterArea,1995.0,
10_2_0007000000000000362a,6080552520,7.613941584185772E7,waterArea,1995.0,
10_2_0007000000000000362b,6080552360,2.8316147948266346E7,waterArea,1995.0,
10_2_00070000000000003659,6080548660,8435602.195670094,waterArea,1995.0,
10_2_0007000000000000365a,6080548950,3.1081175412191715E7,waterArea,1995.0,
10_2_0007000000000000369f,6080549240,4.78322455841962E7,waterArea,1995.0,
10_2_000700000000000036a0,6080549470,3.524026866175274E7,waterArea,1995.0,
10_2_0007000000000000371f,6080540560,6620306.949956438,waterArea,1995.0,
10_2_00070000000000003720,6080540660,5.734241376283892E7,waterArea,1995.0,
11_1_1_000000000000000026fe,1080982910,0.0,cl,1996.0,
11_1_1_00000000000000002704,1080977020,0.0,cl,1996.0,
11_1_1_0000000000000000270b,1081012470,0.0,cl,1996.0,
11_1_1_00020000000000002c8c,5080162350,1830.0,cl,1996.0,
11_1_1_000200000000000037d2,5080166880,5632.0,cl,1996.0,
11_1_1_000600000000000023f1,6080108730,0.0,cl,1996.0,
11_1_1_000700000000000035bb,6080546500,3128.2509803921566,cl,1996.0,
11_1_1_0007000000000000362a,6080552520,5580.0745098039215,cl,1996.0,
11_1_1_0007000000000000362b,6080552360,1814.043137254902,cl,1996.0,
11_1_1_00070000000000003659,6080548660,1978.372549019608,cl,1996.0,
11_1_1_0007000000000000365a,6080548950,2290.6705882352944,cl,1996.0,
11_1_1_0007000000000000369f,6080549240,4688.650980392157,cl,1996.0,
11_1_1_000700000000000036a0,6080549470,4752.796078431373,cl,1996.0,
11_1_1_0007000000000000371f,6080540560,1169.6235294117646,cl,1996.0,
11_1_1_00070000000000003720,6080540660,5746.498039215687,cl,1996.0,
11_1_2_000000000000000026fe,1080982910,0.0,rivArea,1996.0,
11_1_2_00000000000000002704,1080977020,0.0,rivArea,1996.0,
11_1_2_0000000000000000270b,1081012470,0.0,rivArea,1996.0,
11_1_2_00020000000000002c8c,5080162350,9022895.5429058,rivArea,1996.0,
11_1_2_000200000000000037d2,5080166880,2.0655282019115016E7,rivArea,1996.0,
11_1_2_000600000000000023f1,6080108730,0.0,rivArea,1996.0,
11_1_2_000700000000000035bb,6080546500,5.225414111684881E7,rivArea,1996.0,
11_1_2_0007000000000000362a,6080552520,7.266046763188887E7,rivArea,1996.0,
11_1_2_0007000000000000362b,6080552360,2.157303502120553E7,rivArea,1996.0,
11_1_2_00070000000000003659,6080548660,1.0034639753860533E7,rivArea,1996.0,
11_1_2_0007000000000000365a,6080548950,2.512673888169592E7,rivArea,1996.0,
11_1_2_0007000000000000369f,6080549240,4.003083752642487E7,rivArea,1996.0,
11_1_2_000700000000000036a0,6080549470,3.148342883796602E7,rivArea,1996.0,
11_1_2_0007000000000000371f,6080540560,6690141.569305539,rivArea,1996.0,
11_1_2_00070000000000003720,6080540660,5.976108181499023E7,rivArea,1996.0,
11_2_000000000000000026fe,1080982910,0.0,waterArea,1996.0,
11_2_00000000000000002704,1080977020,0.0,waterArea,1996.0,
11_2_0000000000000000270b,1081012470,0.0,waterArea,1996.0,
11_2_00020000000000002c8c,5080162350,9084563.361509316,waterArea,1996.0,
11_2_000200000000000037d2,5080166880,2.3318108031383082E7,waterArea,1996.0,
11_2_000600000000000023f1,6080108730,0.0,waterArea,1996.0,
11_2_000700000000000035bb,6080546500,6.334246228335272E7,waterArea,1996.0,
11_2_0007000000000000362a,6080552520,7.778648373112415E7,waterArea,1996.0,
11_2_0007000000000000362b,6080552360,2.8020272404628366E7,waterArea,1996.0,
11_2_00070000000000003659,6080548660,1.1181435913963407E7,waterArea,1996.0,
11_2_0007000000000000365a,6080548950,3.0313954584604062E7,waterArea,1996.0,
11_2_0007000000000000369f,6080549240,4.939380354504059E7,waterArea,1996.0,
11_2_000700000000000036a0,6080549470,3.4031857021018356E7,waterArea,1996.0,
11_2_0007000000000000371f,6080540560,7095173.320251225,waterArea,1996.0,
11_2_00070000000000003720,6080540660,6.44927773055147E7,waterArea,1996.0,
12_1_1_000000000000000026fe,1080982910,0.0,cl,1997.0,
12_1_1_00000000000000002704,1080977020,0.0,cl,1997.0,
12_1_1_0000000000000000270b,1081012470,0.0,cl,1997.0,
12_1_1_00020000000000002c8c,5080162350,1656.0,cl,1997.0,
12_1_1_000200000000000037d2,5080166880,5153.0,cl,1997.0,
12_1_1_000600000000000023f1,6080108730,115.0,cl,1997.0,
12_1_1_000700000000000035bb,6080546500,3139.2509803921566,cl,1997.0,
12_1_1_0007000000000000362a,6080552520,5644.415686274509,cl,1997.0,
12_1_1_0007000000000000362b,6080552360,1816.5686274509803,cl,1997.0,
12_1_1_00070000000000003659,6080548660,1704.4980392156863,cl,1997.0,
12_1_1_0007000000000000365a,6080548950,2413.701960784314,cl,1997.0,
12_1_1_0007000000000000369f,6080549240,4910.494117647058,cl,1997.0,
12_1_1_000700000000000036a0,6080549470,4506.764705882353,cl,1997.0,
12_1_1_0007000000000000371f,6080540560,1206.6235294117646,cl,1997.0,
12_1_1_00070000000000003720,6080540660,5728.654901960785,cl,1997.0,
12_1_2_000000000000000026fe,1080982910,0.0,rivArea,1997.0,
12_1_2_00000000000000002704,1080977020,0.0,rivArea,1997.0,
12_1_2_0000000000000000270b,1081012470,0.0,rivArea,1997.0,
12_1_2_00020000000000002c8c,5080162350,8448682.500989009,rivArea,1997.0,
12_1_2_000200000000000037d2,5080166880,1.8245086369578883E7,rivArea,1997.0,
12_1_2_000600000000000023f1,6080108730,1812569.3881225586,rivArea,1997.0,
12_1_2_000700000000000035bb,6080546500,5.174437822275558E7,rivArea,1997.0,
12_1_2_0007000000000000362a,6080552520,7.249728004762447E7,rivArea,1997.0,
12_1_2_0007000000000000362b,6080552360,2.2435143974727616E7,rivArea,1997.0,
12_1_2_00070000000000003659,6080548660,1.01938988208161E7,rivArea,1997.0,
12_1_2_0007000000000000365a,6080548950,2.5769706869941026E7,rivArea,1997.0,
12_1_2_0007000000000000369f,6080549240,4.1627225304403625E7,rivArea,1997.0,
12_1_2_000700000000000036a0,6080549470,3.22734127704676E7,rivArea,1997.0,
12_1_2_0007000000000000371f,6080540560,6684539.828417012,rivArea,1997.0,
12_1_2_00070000000000003720,6080540660,5.618181799786377E7,rivArea,1997.0,
12_2_000000000000000026fe,1080982910,0.0,waterArea,1997.0,
12_2_00000000000000002704,1080977020,0.0,waterArea,1997.0,
12_2_0000000000000000270b,1081012470,0.0,waterArea,1997.0,
12_2_00020000000000002c8c,5080162350,8530016.053784419,waterArea,1997.0,
12_2_000200000000000037d2,5080166880,2.0611275789195582E7,waterArea,1997.0,
12_2_000600000000000023f1,6080108730,1994115.988708496,waterArea,1997.0,
12_2_000700000000000035bb,6080546500,6.247502490763705E7,waterArea,1997.0,
12_2_0007000000000000362a,6080552520,7.779010046876296E7,waterArea,1997.0,
12_2_0007000000000000362b,6080552360,2.9349225079885192E7,waterArea,1997.0,
12_2_00070000000000003659,6080548660,1.1320569128388768E7,waterArea,1997.0,
12_2_0007000000000000365a,6080548950,3.1087886559839826E7,waterArea,1997.0,
12_2_0007000000000000369f,6080549240,5.133174797896417E7,waterArea,1997.0,
12_2_000700000000000036a0,6080549470,3.496981076305578E7,waterArea,1997.0,
12_2_0007000000000000371f,6080540560,7117548.847673244,waterArea,1997.0,
12_2_00070000000000003720,6080540660,6.102452723130816E7,waterArea,1997.0,
13_1_1_000000000000000026fe,1080982910,0.0,cl,1998.0,
13_1_1_00000000000000002704,1080977020,0.0,cl,1998.0,
13_1_1_0000000000000000270b,1081012470,0.0,cl,1998.0,
13_1_1_00020000000000002c8c,5080162350,903.0,cl,1998.0,
13_1_1_000200000000000037d2,5080166880,3801.0,cl,1998.0,
13_1_1_000600000000000023f1,6080108730,667.0,cl,1998.0,
13_1_1_000700000000000035bb,6080546500,3205.2509803921566,cl,1998.0,
13_1_1_0007000000000000362a,6080552520,5698.733333333334,cl,1998.0,
13_1_1_0007000000000000362b,6080552360,2038.8901960784315,cl,1998.0,
13_1_1_00070000000000003659,6080548660,2168.4980392156863,cl,1998.0,
13_1_1_0007000000000000365a,6080548950,2297.7960784313727,cl,1998.0,
13_1_1_0007000000000000369f,6080549240,5163.494117647058,cl,1998.0,
13_1_1_000700000000000036a0,6080549470,4737.047058823529,cl,1998.0,
13_1_1_0007000000000000371f,6080540560,1209.6235294117646,cl,1998.0,
13_1_1_00070000000000003720,6080540660,4951.654901960785,cl,1998.0,
13_1_2_000000000000000026fe,1080982910,0.0,rivArea,1998.0,
13_1_2_00000000000000002704,1080977020,0.0,rivArea,1998.0,
13_1_2_0000000000000000270b,1081012470,0.0,rivArea,1998.0,
13_1_2_00020000000000002c8c,5080162350,5563204.058129404,rivArea,1998.0,
13_1_2_000200000000000037d2,5080166880,1.3915304422302965E7,rivArea,1998.0,
13_1_2_000600000000000023f1,6080108730,3360262.3086480834,rivArea,1998.0,
13_1_2_000700000000000035bb,6080546500,5.1695415881482884E7,rivArea,1998.0,
13_1_2_0007000000000000362a,6080552520,7.253218860100341E7,rivArea,1998.0,
13_1_2_0007000000000000362b,6080552360,2.231717010423608E7,rivArea,1998.0,
13_1_2_00070000000000003659,6080548660,1.0489446411891803E7,rivArea,1998.0,
13_1_2_0007000000000000365a,6080548950,2.3997089401614446E7,rivArea,1998.0,
13_1_2_0007000000000000369f,6080549240,4.468832181342462E7,rivArea,1998.0,
13_1_2_000700000000000036a0,6080549470,2.968863842305717E7,rivArea,1998.0,
13_1_2_0007000000000000371f,6080540560,7185226.999738626,rivArea,1998.0,
13_1_2_00070000000000003720,6080540660,6.1222332705590814E7,rivArea,1998.0,
13_2_000000000000000026fe,1080982910,0.0,waterArea,1998.0,
13_2_00000000000000002704,1080977020,0.0,waterArea,1998.0,
13_2_0000000000000000270b,1081012470,0.0,waterArea,1998.0,
13_2_00020000000000002c8c,5080162350,5970152.6496783085,waterArea,1998.0,
13_2_000200000000000037d2,5080166880,1.5840488826709703E7,waterArea,1998.0,
13_2_000600000000000023f1,6080108730,3672669.5299005248,waterArea,1998.0,
13_2_000700000000000035bb,6080546500,6.29958949669345E7,waterArea,1998.0,
13_2_0007000000000000362a,6080552520,7.757391936071542E7,waterArea,1998.0,
13_2_0007000000000000362b,6080552360,2.934356757382021E7,waterArea,1998.0,
13_2_00070000000000003659,6080548660,1.1718109190319106E7,waterArea,1998.0,
13_2_0007000000000000365a,6080548950,2.929986408924298E7,waterArea,1998.0,
13_2_0007000000000000369f,6080549240,5.4409753122506656E7,waterArea,1998.0,
13_2_000700000000000036a0,6080549470,3.2166443677783445E7,waterArea,1998.0,
13_2_0007000000000000371f,6080540560,7625151.779231532,waterArea,1998.0,
13_2_00070000000000003720,6080540660,6.537484466138628E7,waterArea,1998.0,
14_1_1_000000000000000026fe,1080982910,0.0,cl,1999.0,
14_1_1_00000000000000002704,1080977020,0.0,cl,1999.0,
14_1_1_0000000000000000270b,1081012470,0.0,cl,1999.0,
14_1_1_00020000000000002c8c,5080162350,1768.0,cl,1999.0,
14_1_1_000200000000000037d2,5080166880,2995.0,cl,1999.0,
14_1_1_000600000000000023f1,6080108730,525.0,cl,1999.0,
14_1_1_000700000000000035bb,6080546500,3016.2509803921566,cl,1999.0,
14_1_1_0007000000000000362a,6080552520,5637.686274509804,cl,1999.0,
14_1_1_0007000000000000362b,6080552360,1948.407843137255,cl,1999.0,
14_1_1_00070000000000003659,6080548660,2811.9803921568628,cl,1999.0,
14_1_1_0007000000000000365a,6080548950,2404.9333333333334,cl,1999.0,
14_1_1_0007000000000000369f,6080549240,5296.352941176471,cl,1999.0,
14_1_1_000700000000000036a0,6080549470,5205.047058823529,cl,1999.0,
14_1_1_0007000000000000371f,6080540560,1218.6235294117646,cl,1999.0,
14_1_1_00070000000000003720,6080540660,5725.654901960785,cl,1999.0,
14_1_2_000000000000000026fe,1080982910,0.0,rivArea,1999.0,
14_1_2_00000000000000002704,1080977020,0.0,rivArea,1999.0,
14_1_2_0000000000000000270b,1081012470,0.0,rivArea,1999.0,
14_1_2_00020000000000002c8c,5080162350,8777271.140996717,rivArea,1999.0,
14_1_2_000200000000000037d2,5080166880,1.3373467680701403E7,rivArea,1999.0,
14_1_2_000600000000000023f1,6080108730,3174375.3817682005,rivArea,1999.0,
14_1_2_000700000000000035bb,6080546500,6.115618351292055E7,rivArea,1999.0,
14_1_2_0007000000000000362a,6080552520,8.114812500324616E7,rivArea,1999.0,
14_1_2_0007000000000000362b,6080552360,2.402552613542503E7,rivArea,1999.0,
14_1_2_00070000000000003659,6080548660,1.1970372105434284E7,rivArea,1999.0,
14_1_2_0007000000000000365a,6080548950,2.7906492076066088E7,rivArea,1999.0,
14_1_2_0007000000000000369f,6080549240,5.6327687190331794E7,rivArea,1999.0,
14_1_2_000700000000000036a0,6080549470,3.976568076026827E7,rivArea,1999.0,
14_1_2_0007000000000000371f,6080540560,8131199.657571711,rivArea,1999.0,
14_1_2_00070000000000003720,6080540660,7.081991977665393E7,rivArea,1999.0,
14_2_000000000000000026fe,1080982910,260448.287109375,waterArea,1999.0,
14_2_00000000000000002704,1080977020,179439.0180053711,waterArea,1999.0,
14_2_0000000000000000270b,1081012470,1780.7255249023438,waterArea,1999.0,
14_2_00020000000000002c8c,5080162350,8965856.40253236,waterArea,1999.0,
14_2_000200000000000037d2,5080166880,1.5140260340198472E7,waterArea,1999.0,
14_2_000600000000000023f1,6080108730,3789413.592949841,waterArea,1999.0,
14_2_000700000000000035bb,6080546500,7.425417678501168E7,waterArea,1999.0,
14_2_0007000000000000362a,6080552520,8.683489992036402E7,waterArea,1999.0,
14_2_0007000000000000362b,6080552360,3.162192034604299E7,waterArea,1999.0,
14_2_00070000000000003659,6080548660,1.3194675178112075E7,waterArea,1999.0,
14_2_0007000000000000365a,6080548950,3.3254656550559856E7,waterArea,1999.0,
14_2_0007000000000000369f,6080549240,6.721249217897925E7,waterArea,1999.0,
14_2_000700000000000036a0,6080549470,4.2316802052443564E7,waterArea,1999.0,
14_2_0007000000000000371f,6080540560,8582489.986686198,waterArea,1999.0,
14_2_00070000000000003720,6080540660,7.49957208662995E7,waterArea,1999.0,
15_1_1_000000000000000026fe,1080982910,0.0,cl,2000.0,
15_1_1_00000000000000002704,1080977020,0.0,cl,2000.0,
15_1_1_0000000000000000270b,1081012470,0.0,cl,2000.0,
15_1_1_00020000000000002c8c,5080162350,2576.0,cl,2000.0,
15_1_1_000200000000000037d2,5080166880,5577.0,cl,2000.0,
15_1_1_000600000000000023f1,6080108730,1389.0,cl,2000.0,
15_1_1_000700000000000035bb,6080546500,3079.2509803921566,cl,2000.0,
15_1_1_0007000000000000362a,6080552520,5730.905882352941,cl,2000.0,
15_1_1_0007000000000000362b,6080552360,2013.313725490196,cl,2000.0,
15_1_1_00070000000000003659,6080548660,2782.8549019607844,cl,2000.0,
15_1_1_0007000000000000365a,6080548950,2372.9333333333334,cl,2000.0,
15_1_1_0007000000000000369f,6080549240,4890.35294117647,cl,2000.0,
15_1_1_000700000000000036a0,6080549470,5396.047058823529,cl,2000.0,
15_1_1_0007000000000000371f,6080540560,1192.6235294117646,cl,2000.0,
15_1_1_00070000000000003720,6080540660,6017.654901960785,cl,2000.0,
15_1_2_000000000000000026fe,1080982910,889.3042602539062,rivArea,2000.0,
15_1_2_00000000000000002704,1080977020,0.0,rivArea,2000.0,
15_1_2_0000000000000000270b,1081012470,0.0,rivArea,2000.0,
15_1_2_00020000000000002c8c,5080162350,1.1936642041034296E7,rivArea,2000.0,
15_1_2_000200000000000037d2,5080166880,1.898927721582103E7,rivArea,2000.0,
15_1_2_000600000000000023f1,6080108730,6295469.521721814,rivArea,2000.0,
15_1_2_000700000000000035bb,6080546500,6.104191557242983E7,rivArea,2000.0,
15_1_2_0007000000000000362a,6080552520,8.23331105776875E7,rivArea,2000.0,
15_1_2_0007000000000000362b,6080552360,2.3880412909433387E7,rivArea,2000.0,
15_1_2_00070000000000003659,6080548660,1.1986707180756932E7,rivArea,2000.0,
15_1_2_0007000000000000365a,6080548950,2.8318772105174594E7,rivArea,2000.0,
15_1_2_0007000000000000369f,6080549240,5.296897540456089E7,rivArea,2000.0,
15_1_2_000700000000000036a0,6080549470,4.158464553657442E7,rivArea,2000.0,
15_1_2_0007000000000000371f,6080540560,7992930.884429573,rivArea,2000.0,
15_1_2_00070000000000003720,6080540660,6.529517999436633E7,rivArea,2000.0,
15_2_000000000000000026fe,1080982910,432038.0987548828,waterArea,2000.0,
15_2_00000000000000002704,1080977020,238967.10174560547,waterArea,2000.0,
15_2_0000000000000000270b,1081012470,28493.556091308594,waterArea,2000.0,
15_2_00020000000000002c8c,5080162350,1.2142209487994744E7,waterArea,2000.0,
15_2_000200000000000037d2,5080166880,2.139746301031566E7,waterArea,2000.0,
15_2_000600000000000023f1,6080108730,7198887.591851208,waterArea,2000.0,
15_2_000700000000000035bb,6080546500,7.44646353918232E7,waterArea,2000.0,
15_2_0007000000000000362a,6080552520,8.812654367925E7,waterArea,2000.0,
15_2_0007000000000000362b,6080552360,3.130527617530612E7,waterArea,2000.0,
15_2_00070000000000003659,6080548660,1.315009644918955E7,waterArea,2000.0,
15_2_0007000000000000365a,6080548950,3.348951032819705E7,waterArea,2000.0,
15_2_0007000000000000369f,6080549240,6.366140390517124E7,waterArea,2000.0,
15_2_000700000000000036a0,6080549470,4.504395242121798E7,waterArea,2000.0,
15_2_0007000000000000371f,6080540560,8423990.391570685,waterArea,2000.0,
15_2_00070000000000003720,6080540660,6.96937420515412E7,waterArea,2000.0,
16_1_1_000000000000000026fe,1080982910,0.0,cl,2001.0,
16_1_1_00000000000000002704,1080977020,0.0,cl,2001.0,
16_1_1_0000000000000000270b,1081012470,0.0,cl,2001.0,
16_1_1_00020000000000002c8c,5080162350,2602.0,cl,2001.0,
16_1_1_000200000000000037d2,5080166880,5718.0,cl,2001.0,
16_1_1_000600000000000023f1,6080108730,2022.0,cl,2001.0,
16_1_1_000700000000000035bb,6080546500,3238.2509803921566,cl,2001.0,
16_1_1_0007000000000000362a,6080552520,5678.325490196078,cl,2001.0,
16_1_1_0007000000000000362b,6080552360,2117.043137254902,cl,2001.0,
16_1_1_00070000000000003659,6080548660,2599.7490196078434,cl,2001.0,
16_1_1_0007000000000000365a,6080548950,2330.043137254902,cl,2001.0,
16_1_1_0007000000000000369f,6080549240,5137.525490196078,cl,2001.0,
16_1_1_000700000000000036a0,6080549470,5612.796078431373,cl,2001.0,
16_1_1_0007000000000000371f,6080540560,1222.6235294117646,cl,2001.0,
16_1_1_00070000000000003720,6080540660,5967.623529411765,cl,2001.0,
16_1_2_000000000000000026fe,1080982910,889.3042602539062,rivArea,2001.0,
16_1_2_00000000000000002704,1080977020,0.0,rivArea,2001.0,
16_1_2_0000000000000000270b,1081012470,0.0,rivArea,2001.0,
16_1_2_00020000000000002c8c,5080162350,1.2894502069450587E7,rivArea,2001.0,
16_1_2_000200000000000037d2,5080166880,2.037257049123224E7,rivArea,2001.0,
16_1_2_000600000000000023f1,6080108730,7931179.226244878,rivArea,2001.0,
16_1_2_000700000000000035bb,6080546500,5.5739507518650435E7,rivArea,2001.0,
16_1_2_0007000000000000362a,6080552520,8.758118037206413E7,rivArea,2001.0,
16_1_2_0007000000000000362b,6080552360,2.4504544198678516E7,rivArea,2001.0,
